,scripCode,companyName,currentValue,change,pChange,updatedOn,securityID,group,faceValue,industry,previousClose,previousOpen,dayHigh,dayLow,52weekHigh,52weekLow,weightedAvgPrice,totalTradedValue,totalTradedQuantity,2WeekAvgQuantity,marketCapFull,marketCapFreeFloat
1739,540956,Bhatia Communications & Retail (India) Ltd,29.74,1.41,4.98,20 Feb 24 | 04:00 PM,BHATIA,B  /,1.00,Consumer Services,28.33,29.10,29.74,28.50,29.74,13.10,29.42,2.69 Cr.,9.14 Lakh,4.53 Lakh,372.20 Cr.,96.77 Cr.
1740,505750,JOST'S ENGINEERING CO.LTD.,720.00,-4.00,-0.55,20 Feb 24 | 04:00 PM,JOSTS,XT /,2.00,Capital Goods,724.00,720.00,720.00,709.55,803.00,194.44,713.04,0.09 Cr.,0.01 Lakh,0.01 Lakh,352.03 Cr.,137.29 Cr.
1741,531359,SHRIRAM ASSET MANAGEMENT CO.LTD.,268.20,-3.50,-1.29,20 Feb 24 | 04:00 PM,SRAMSET,X  /,10.00,Financial Services,271.70,266.00,278.00,259.00,369.55,121.50,263.66,0.34 Cr.,0.13 Lakh,0.03 Lakh,349.11 Cr.,101.24 Cr.
1742,534680,SRG HOUSING FINANCE LTD.,271.70,0.15,0.06,20 Feb 24 | 04:00 PM,SRGHFL,B  /,10.00,Financial Services,271.55,280.00,280.00,270.80,338.00,131.60,272.65,0.01 Cr.,0.00 Lakh,0.01 Lakh,353.21 Cr.,113.03 Cr.
1743,516016,SHREYANS INDUSTRIES LTD.-$,258.30,3.20,1.25,20 Feb 24 | 04:00 PM,SHREYANIND,B  /,10.00,Forest Materials,255.10,254.80,258.90,252.00,318.45,129.75,255.77,0.17 Cr.,0.07 Lakh,0.06 Lakh,357.10 Cr.,164.27 Cr.
1744,500449,HINDUSTAN ORGANIC CHEMICALS LTD.,54.94,2.44,4.65,20 Feb 24 | 04:00 PM,HOCL,T  / S&P BSE CPSE,10.00,Chemicals,52.50,52.98,55.00,52.15,65.95,20.65,54.58,0.97 Cr.,1.77 Lakh,1.34 Lakh,369.05 Cr.,151.31 Cr.
1745,532896,MAGNUM VENTURES LTD.,64.85,2.71,4.36,20 Feb 24 | 04:00 PM,MAGNUM,B  /,10.00,Forest Materials,62.14,62.77,65.24,62.72,77.43,24.04,65.01,0.77 Cr.,1.19 Lakh,0.35 Lakh,366.55 Cr.,135.62 Cr.
1746,542852,Vishwaraj Sugar Industries Ltd,18.96,0.27,1.44,20 Feb 24 | 04:00 PM,VISHWARAJ,B  /,2.00,Fast Moving Consumer Goods,18.69,18.70,19.60,18.70,22.25,13.13,19.18,0.53 Cr.,2.78 Lakh,4.79 Lakh,356.03 Cr.,234.98 Cr.
1747,524731,JENBURKT PHARMACEUTICALS LTD.,777.35,-15.65,-1.97,20 Feb 24 | 04:00 PM,JENBURPH,X  /,10.00,Healthcare,793.00,792.95,792.95,775.00,925.00,572.60,779.91,0.18 Cr.,0.02 Lakh,0.03 Lakh,343.07 Cr.,174.96 Cr.
1748,500284,LORDS CHLORO ALKALI LTD.,140.35,1.50,1.08,20 Feb 24 | 04:00 PM,LORDSCHLO,B  /,10.00,Chemicals,138.85,139.00,141.00,137.80,236.95,127.00,139.97,0.03 Cr.,0.02 Lakh,0.05 Lakh,353.03 Cr.,88.26 Cr.
1749,533543,BROOKS LABORATORIES LTD.,130.30,-2.75,-2.07,20 Feb 24 | 04:00 PM,BROOKS,B  /,10.00,Healthcare,133.05,131.15,134.20,129.15,185.15,56.48,132.66,0.07 Cr.,0.05 Lakh,0.08 Lakh,341.99 Cr.,123.12 Cr.
1750,543264,Nureca Ltd,349.95,0.80,0.23,20 Feb 24 | 04:00 PM,NURECA,B  /,10.00,Healthcare,349.15,354.10,357.45,347.90,468.25,294.00,350.39,0.28 Cr.,0.08 Lakh,0.04 Lakh,349.96 Cr.,129.48 Cr.
1751,539986,Commercial Syn Bags Ltd,86.17,-1.06,-1.22,20 Feb 24 | 04:00 PM,COMSYN,B  /,10.00,Capital Goods,87.23,87.10,87.10,85.00,115.00,50.55,86.83,0.26 Cr.,0.30 Lakh,0.12 Lakh,344.27 Cr.,137.71 Cr.
1752,521018,MARAL OVERSEAS LTD.,83.22,-0.68,-0.81,20 Feb 24 | 04:00 PM,MARALOVER,B  /,10.00,Textiles,83.90,84.93,84.93,83.21,102.00,44.20,83.62,0.00 Cr.,0.00 Lakh,0.16 Lakh,345.43 Cr.,86.36 Cr.
1753,541352,Megastar Foods Ltd,345.90,-2.20,-0.63,20 Feb 24 | 04:00 PM,MEGASTAR,B  /,10.00,Fast Moving Consumer Goods,348.10,340.00,352.30,340.00,404.00,191.00,346.96,0.02 Cr.,0.01 Lakh,0.02 Lakh,346.03 Cr.,100.35 Cr.
1754,538715,Dhabriya Polywood Ltd,321.75,1.75,0.55,20 Feb 24 | 04:00 PM,DHABRIYA,X  /,10.00,Capital Goods,320.00,324.95,325.00,320.00,428.00,102.45,322.70,0.24 Cr.,0.07 Lakh,0.10 Lakh,348.27 Cr.,107.96 Cr.
1755,523586,INDIAN TONERS & DEVELOPERS LTD.-$,317.40,-1.40,-0.44,20 Feb 24 | 04:00 PM,INDTONER,X  /,10.00,Chemicals,318.80,320.00,321.00,315.60,417.95,174.10,318.77,0.15 Cr.,0.05 Lakh,0.19 Lakh,344.38 Cr.,106.76 Cr.
1756,511208,IL&FS INVESTMENT MANAGERS LTD.,10.99,-0.02,-0.18,20 Feb 24 | 04:00 PM,IVC,T  /,2.00,Financial Services,11.01,11.18,11.20,10.55,14.72,5.70,10.86,0.09 Cr.,0.83 Lakh,0.79 Lakh,345.12 Cr.,165.66 Cr.
1757,524037,RAMA PHOSPHATES LTD.,199.80,3.95,2.02,20 Feb 24 | 04:00 PM,RAMAPHO,B  /,10.00,Chemicals,195.85,196.40,202.70,196.40,270.00,170.00,199.73,0.13 Cr.,0.07 Lakh,0.07 Lakh,352.67 Cr.,81.11 Cr.
1758,505978,TRITON VALVES LTD.,3239.60,-84.15,-2.53,20 Feb 24 | 04:00 PM,TRITONV,X  /,10.00,Automobile and Auto Components,3323.75,3595.00,3595.00,3200.00,3595.00,1147.00,3356.92,3.03 Cr.,0.09 Lakh,0.08 Lakh,336.93 Cr.,158.36 Cr.
1759,523660,WATERBASE LTD.,82.13,-1.03,-1.24,20 Feb 24 | 04:00 PM,WATERBASE,B  /,10.00,Fast Moving Consumer Goods,83.16,84.40,84.40,81.72,105.01,56.35,82.43,0.33 Cr.,0.40 Lakh,0.68 Lakh,340.24 Cr.,98.67 Cr.
1760,522217,GUJARAT APOLLO INDUSTRIES LTD.,283.75,-8.05,-2.76,20 Feb 24 | 04:00 PM,GUJAPOLLO,T  /,10.00,Capital Goods,291.80,290.95,290.95,281.00,333.00,179.10,283.42,0.07 Cr.,0.02 Lakh,0.03 Lakh,334.83 Cr.,150.67 Cr.
1761,531035,Justride Enterprises Ltd,231.35,4.50,1.98,20 Feb 24 | 04:00 PM,JRELTD,XT /,10.00,Automobile and Auto Components,226.85,231.35,231.35,231.35,231.35,9.97,231.30,0.00 Cr.,0.00 Lakh,0.02 Lakh,349.87 Cr.,20.99 Cr.
1762,532826,RAJ TELEVISION NETWORK LTD.,64.00,-1.84,-2.79,20 Feb 24 | 04:00 PM,RAJTV,T  /,5.00,"Media, Entertainment & Publication",65.84,63.50,68.88,62.55,75.05,37.40,62.84,0.02 Cr.,0.03 Lakh,0.03 Lakh,332.25 Cr.,93.03 Cr.
1763,504351,EMPOWER INDIA LTD.,2.98,0.05,1.71,20 Feb 24 | 04:00 PM,EMPOWER,XT /,1.00,Information Technology,2.93,2.98,2.98,2.98,2.98,0.16,2.98,0.78 Cr.,26.10 Lakh,37.44 Lakh,346.81 Cr.,294.79 Cr.
1764,542579,Ashapuri Gold Ornament Ltd,13.23,-0.41,-3.01,20 Feb 24 | 04:00 PM,AGOL,B  /,1.00,Consumer Durables,13.64,13.84,14.00,13.04,19.30,6.84,13.23,18.62 Cr.,140.76 Lakh,59.86 Lakh,330.73 Cr.,125.68 Cr.
1765,590104,Nippon India ETF Nifty Next 50 Junior BeES,624.93,0.87,0.14,20 Feb 24 | 04:00 PM,JUNIORBEES,B  /,1.25,Financial Services,624.06,627.09,627.09,622.00,627.09,390.90,623.41,0.12 Cr.,0.02 Lakh,0.07 Lakh,341.16 Cr.,- Cr.
1766,532707,DYNEMIC PRODUCTS LTD.,300.90,17.90,6.33,20 Feb 24 | 04:00 PM,DYNPRO,B  /,10.00,Chemicals,283.00,288.65,307.00,280.75,424.35,231.85,298.66,0.35 Cr.,0.12 Lakh,0.07 Lakh,361.93 Cr.,242.50 Cr.
1767,542437,Anmol India Ltd,57.11,-2.37,-3.98,20 Feb 24 | 04:00 PM,ANMOL,B  /,10.00,"Oil, Gas & Consumable Fuels",59.48,59.50,60.15,57.00,68.00,28.33,58.54,0.27 Cr.,0.46 Lakh,0.86 Lakh,325.04 Cr.,139.77 Cr.
1768,538987,Talbros Engineering Ltd,636.60,-28.20,-4.24,20 Feb 24 | 04:00 PM,TALBROSENG,X  /,10.00,Automobile and Auto Components,664.80,675.00,675.00,616.80,975.00,422.60,653.89,0.41 Cr.,0.06 Lakh,0.05 Lakh,323.17 Cr.,84.02 Cr.
1769,539991,Confidence Futuristic Energetech Ltd,133.40,-1.40,-1.04,20 Feb 24 | 04:00 PM,CFEL,X  /,5.00,Services,134.80,137.55,138.30,131.00,169.20,94.65,136.16,0.68 Cr.,0.50 Lakh,0.59 Lakh,333.77 Cr.,126.83 Cr.
1770,532016,Espire Hospitality Limited,244.85,-4.95,-1.98,20 Feb 24 | 04:00 PM,ESPIRE,Z  /,10.00,Consumer Services,249.80,253.95,253.95,244.85,253.95,14.99,248.13,0.09 Cr.,0.04 Lakh,0.01 Lakh,330.56 Cr.,85.94 Cr.
1771,540396,Manomay Tex India Ltd,195.00,8.75,4.70,20 Feb 24 | 04:00 PM,MANOMAY,T  /,10.00,Textiles,186.25,178.30,195.55,178.30,225.10,111.25,189.89,0.08 Cr.,0.04 Lakh,0.01 Lakh,351.95 Cr.,137.26 Cr.
1772,512296,BHAGYANAGAR INDIA LTD.,103.44,-1.41,-1.34,20 Feb 24 | 04:00 PM,BHAGYANGR,B  /,2.00,Metals & Mining,104.85,106.88,108.40,101.96,119.43,43.60,104.20,0.31 Cr.,0.30 Lakh,0.40 Lakh,330.96 Cr.,82.74 Cr.
1773,539984,Hindusthan Urban Infrastructure Ltd,2306.00,0.60,0.03,20 Feb 24 | 04:00 PM,HUIL,X  /,10.00,Capital Goods,2305.40,2305.40,2306.00,2305.40,2894.00,1500.00,2305.33,0.00 Cr.,0.00 Lakh,0.00 Lakh,332.73 Cr.,79.86 Cr.
1774,521163,ZODIAC CLOTHING CO.LTD.,127.55,-0.25,-0.20,20 Feb 24 | 04:00 PM,ZODIACLOTH,B  /,10.00,Textiles,127.80,127.45,129.00,126.25,150.60,80.00,127.90,0.05 Cr.,0.04 Lakh,0.04 Lakh,331.55 Cr.,92.83 Cr.
1775,500069,Quest Capital Markets Ltd,334.00,2.30,0.69,20 Feb 24 | 04:00 PM,QUESTCAP,X  /,10.00,Financial Services,331.70,322.00,349.00,322.00,438.95,175.00,337.83,0.02 Cr.,0.00 Lakh,0.01 Lakh,334.00 Cr.,80.16 Cr.
1776,532674,BANNARI AMMAN SPINNING MILLS LTD.,50.97,-0.13,-0.25,20 Feb 24 | 04:00 PM,BASML,B  /,5.00,Textiles,51.10,51.00,52.10,50.75,59.87,33.80,51.30,0.12 Cr.,0.22 Lakh,0.57 Lakh,330.50 Cr.,148.72 Cr.
1777,504093,PANASONIC ENERGY INDIA COMPANY LTD.-$,447.40,5.75,1.30,20 Feb 24 | 04:00 PM,PANAENERG,X  /,10.00,Fast Moving Consumer Goods,441.65,445.10,460.00,441.65,489.00,200.60,452.11,1.13 Cr.,0.25 Lakh,0.33 Lakh,335.55 Cr.,137.58 Cr.
1778,512437,APOLLO FINVEST (INDIA) LTD.,923.65,39.65,4.49,20 Feb 24 | 04:00 PM,APOLLOFI,XT /,10.00,Financial Services,884.00,884.00,924.05,884.00,1359.90,413.00,908.28,0.02 Cr.,0.00 Lakh,0.00 Lakh,344.63 Cr.,99.94 Cr.
1779,542729,DCM Nouvelle Ltd,181.65,5.45,3.09,20 Feb 24 | 04:00 PM,DCMNVL,B  /,10.00,Textiles,176.20,178.45,183.00,177.65,214.75,128.15,180.18,0.08 Cr.,0.04 Lakh,0.04 Lakh,339.28 Cr.,166.25 Cr.
1780,540401,Maximus International Ltd,25.18,-0.98,-3.75,20 Feb 24 | 04:00 PM,MAXIMUS,B  /,1.00,Services,26.16,26.10,26.10,24.56,30.45,10.76,25.29,0.32 Cr.,1.27 Lakh,4.58 Lakh,316.56 Cr.,120.29 Cr.
1781,519003,Modi Naturals Limited,249.75,-8.75,-3.38,20 Feb 24 | 04:00 PM,MODINATUR,X  /,10.00,Fast Moving Consumer Goods,258.50,269.90,269.90,248.00,341.00,191.05,253.61,0.32 Cr.,0.13 Lakh,0.20 Lakh,316.09 Cr.,97.99 Cr.
1782,533676,INDO THAI SECURITIES LTD.,323.60,-3.40,-1.04,20 Feb 24 | 04:00 PM,INDOTHAI,T  /,10.00,Financial Services,327.00,316.15,334.95,316.15,367.10,189.00,329.31,0.09 Cr.,0.03 Lakh,0.03 Lakh,323.60 Cr.,90.61 Cr.
1783,532737,EMKAY GLOBAL FINANCIAL SERVICES LTD.,132.20,0.20,0.15,20 Feb 24 | 04:00 PM,EMKAY,T  /,10.00,Financial Services,132.00,132.00,132.20,132.00,170.15,61.15,132.00,0.04 Cr.,0.03 Lakh,0.02 Lakh,326.41 Cr.,81.60 Cr.
1784,533329,INDIAN TERRAIN FASHIONS LTD.,71.76,-1.71,-2.33,20 Feb 24 | 04:00 PM,INDTERRAIN,B  /,2.00,Textiles,73.47,73.47,73.50,71.45,85.65,41.40,72.03,0.10 Cr.,0.14 Lakh,0.71 Lakh,317.84 Cr.,203.42 Cr.
1785,519152,VADILAL ENTERPRISES LTD.,3699.95,-69.95,-1.86,20 Feb 24 | 04:00 PM,VADILENT,XT /,10.00,Fast Moving Consumer Goods,3769.90,3596.05,3729.90,3596.00,4269.95,3050.00,3637.73,0.04 Cr.,0.00 Lakh,0.00 Lakh,319.18 Cr.,150.02 Cr.
1786,532673,K.M.SUGAR MILLS LTD.,36.49,1.20,3.40,20 Feb 24 | 04:00 PM,KMSUGAR,B  /,2.00,Fast Moving Consumer Goods,35.29,34.60,37.70,34.60,39.20,22.83,36.65,0.43 Cr.,1.19 Lakh,1.63 Lakh,335.71 Cr.,144.35 Cr.
1787,539894,Madhav Infra Projects Ltd,11.85,-0.18,-1.50,20 Feb 24 | 04:00 PM,MADHAVIPL,XT /,1.00,Construction,12.03,12.00,12.00,11.85,15.00,3.55,11.90,0.31 Cr.,2.61 Lakh,4.59 Lakh,319.45 Cr.,99.03 Cr.
1788,543462,Dev Information Technology Ltd,143.30,-2.95,-2.02,20 Feb 24 | 04:00 PM,DEVIT,B  /,5.00,Information Technology,146.25,147.75,147.75,143.00,174.10,84.15,144.73,0.03 Cr.,0.02 Lakh,0.07 Lakh,317.18 Cr.,88.81 Cr.
1789,543930,Uravi T And Wedge Lamps Ltd,300.25,6.20,2.11,20 Feb 24 | 04:00 PM,URAVI,B  /,10.00,Automobile and Auto Components,294.05,294.45,301.50,294.45,358.00,228.10,298.39,0.07 Cr.,0.02 Lakh,0.03 Lakh,330.28 Cr.,89.17 Cr.
1790,504258,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,1310.10,-4.40,-0.33,20 Feb 24 | 04:00 PM,LAKSELEC,X  /,10.00,Capital Goods,1314.50,1296.05,1326.90,1296.05,2175.00,720.00,1315.95,0.30 Cr.,0.02 Lakh,0.08 Lakh,322.02 Cr.,199.65 Cr.
1791,511724,Baid Finserv Ltd,26.38,-0.40,-1.49,20 Feb 24 | 04:00 PM,BAIDFIN,B  /,2.00,Financial Services,26.78,26.80,26.90,26.20,48.51,20.15,26.65,0.12 Cr.,0.46 Lakh,0.67 Lakh,316.74 Cr.,196.38 Cr.
1792,519299,PRIME INDUSTRIES LTD.,207.15,1.75,0.85,20 Feb 24 | 04:00 PM,PRIMIND,Z  /,5.00,Fast Moving Consumer Goods,205.40,214.00,215.65,205.00,221.90,5.19,210.91,2.39 Cr.,1.13 Lakh,1.41 Lakh,324.26 Cr.,165.37 Cr.
1793,515037,MURUDESHWAR CERAMICS LTD.,58.39,2.78,5.00,20 Feb 24 | 04:00 PM,MURUDCERA,T  /,10.00,Consumer Durables,55.61,58.00,58.39,56.00,71.50,27.16,58.05,0.07 Cr.,0.13 Lakh,0.05 Lakh,336.88 Cr.,90.96 Cr.
1794,542753,Seacoast Shipping Services Ltd,5.80,-0.11,-1.86,20 Feb 24 | 04:00 PM,SEACOAST,XT /,1.00,Services,5.91,5.80,5.80,5.80,6.65,1.84,5.80,0.68 Cr.,11.67 Lakh,62.97 Lakh,312.43 Cr.,312.43 Cr.
1795,533608,RDB RASAYANS LTD.,176.45,-2.70,-1.51,20 Feb 24 | 04:00 PM,RDBRL,X  /,10.00,Capital Goods,179.15,184.00,185.00,175.00,185.00,67.60,181.29,0.60 Cr.,0.33 Lakh,0.39 Lakh,312.58 Cr.,93.77 Cr.
1796,517467,MARSONS LIMITED,23.05,0.45,1.99,20 Feb 24 | 04:00 PM,MARSONS,Z  /,1.00,Capital Goods,22.60,23.05,23.05,23.05,23.05,3.14,23.05,0.05 Cr.,0.21 Lakh,3.31 Lakh,322.70 Cr.,70.99 Cr.
1797,539126,MEP Infrastructure Developers Ltd,16.49,-0.75,-4.35,20 Feb 24 | 04:00 PM,MEP,T  /,10.00,Services,17.24,16.66,17.20,16.38,21.90,9.50,16.57,0.08 Cr.,0.47 Lakh,3.99 Lakh,302.50 Cr.,184.53 Cr.
1798,524654,NATURAL CAPSULES LTD.,339.45,0.50,0.15,20 Feb 24 | 04:00 PM,NATCAPSUQ,X  /,10.00,Healthcare,338.95,340.00,347.80,339.10,512.00,330.00,340.19,0.51 Cr.,0.15 Lakh,0.16 Lakh,316.42 Cr.,132.90 Cr.
1799,505141,SCOOTERS INDIA LTD.,72.51,-0.85,-1.16,20 Feb 24 | 04:00 PM,SCOOTER,T  / S&P BSE CPSE,10.00,Automobile and Auto Components,73.36,73.85,73.85,71.01,91.28,26.05,72.73,0.04 Cr.,0.05 Lakh,0.11 Lakh,311.74 Cr.,18.70 Cr.
1800,500467,HARRISONS MALAYALAM LTD.,187.90,17.05,9.98,20 Feb 24 | 04:00 PM,HARRMALAYA,B  /,10.00,Capital Goods,170.85,171.30,187.90,171.30,193.50,102.60,181.92,0.25 Cr.,0.14 Lakh,0.06 Lakh,346.78 Cr.,149.11 Cr.
1801,526519,ALPINE HOUSING DEVELOPMENT CORPORATION LTD.,174.85,-6.95,-3.82,20 Feb 24 | 04:00 PM,ALPINEHOU,X  /,10.00,Realty,181.80,185.70,185.70,172.10,200.80,99.50,175.83,0.07 Cr.,0.04 Lakh,0.12 Lakh,302.87 Cr.,72.69 Cr.
1802,531400,ALMONDZ GLOBAL SECURITIES LTD.,113.15,-4.30,-3.66,20 Feb 24 | 04:00 PM,ALMONDZ,T  /,6.00,Financial Services,117.45,115.10,120.00,112.50,151.15,59.00,114.97,0.24 Cr.,0.21 Lakh,0.11 Lakh,303.35 Cr.,118.31 Cr.
1803,509051,INDIAN INFOTECH & SOFTWARE LTD.,2.50,0.01,0.40,20 Feb 24 | 04:00 PM,INDINFO,XT /,1.00,Financial Services,2.49,2.49,2.59,2.45,2.97,1.05,2.52,1.21 Cr.,47.93 Lakh,71.23 Lakh,316.08 Cr.,293.96 Cr.
1804,513337,GUJARAT TOOLROOM LTD.,59.25,2.82,5.00,20 Feb 24 | 04:00 PM,GUJTLRM,XT /,1.00,Capital Goods,56.43,59.25,59.25,58.50,62.28,8.92,59.17,1.91 Cr.,3.22 Lakh,0.84 Lakh,329.16 Cr.,329.16 Cr.
1805,538890,M.K. Exim (India) Ltd,77.92,0.28,0.36,20 Feb 24 | 04:00 PM,MKEXIM,XT /,10.00,Consumer Services,77.64,77.22,79.80,77.00,124.95,48.36,78.23,0.23 Cr.,0.29 Lakh,0.81 Lakh,314.54 Cr.,179.29 Cr.
1806,534615,NORTH EASTERN CARRYING CORPORATION LTD.,32.98,0.14,0.43,20 Feb 24 | 04:00 PM,NECCLTD,T  /,10.00,Services,32.84,33.50,33.50,31.95,37.15,13.20,32.67,0.12 Cr.,0.38 Lakh,0.57 Lakh,314.03 Cr.,147.59 Cr.
1807,509470,Bombay Oxygen Investments Ltd,20500.00,-192.35,-0.93,20 Feb 24 | 04:00 PM,BOMOXY-B1,X  /,100.00,Financial Services,20692.35,20700.00,20944.00,20422.00,24618.20,9811.30,20608.71,0.05 Cr.,0.00 Lakh,0.00 Lakh,307.50 Cr.,67.65 Cr.
1808,503804,SHRI DINESH MILLS LTD.-$,529.55,-21.40,-3.88,20 Feb 24 | 04:00 PM,SHRIDINE,X  /,10.00,Textiles,550.95,557.90,559.00,524.00,581.50,436.65,539.57,0.25 Cr.,0.05 Lakh,0.03 Lakh,296.58 Cr.,145.32 Cr.
1809,532326,INTENSE TECHNOLOGIES LTD.-$,131.70,0.25,0.19,20 Feb 24 | 04:00 PM,INTENTECH,T  /,2.00,Information Technology,131.45,131.45,132.95,128.65,156.50,53.05,131.77,0.08 Cr.,0.06 Lakh,0.15 Lakh,309.07 Cr.,225.62 Cr.
1810,514036,LOYAL TEXTILE MILLS LTD.-$,622.45,-17.50,-2.73,20 Feb 24 | 04:00 PM,LOYALTEX,B  /,10.00,Textiles,639.95,640.00,640.00,622.00,771.45,463.00,629.37,0.01 Cr.,0.00 Lakh,0.00 Lakh,299.80 Cr.,71.95 Cr.
1811,522004,BATLIBOI LTD.-$,116.45,10.55,9.96,20 Feb 24 | 04:00 PM,BATLIBOI,X  /,5.00,Capital Goods,105.90,110.00,116.45,104.00,116.45,51.52,114.19,2.66 Cr.,2.33 Lakh,0.66 Lakh,338.24 Cr.,87.94 Cr.
1812,531041,COMPETENT AUTOMOBILES CO.LTD.,465.55,-11.75,-2.46,20 Feb 24 | 04:00 PM,COMPEAU,X  /,10.00,Automobile and Auto Components,477.30,482.45,482.50,465.00,524.40,188.60,471.86,0.17 Cr.,0.04 Lakh,0.13 Lakh,298.39 Cr.,71.61 Cr.
1813,500356,SHREE RAMA NEWSPRINT LTD.,20.33,-0.34,-1.64,20 Feb 24 | 04:00 PM,RAMANEWS,B  /,10.00,Forest Materials,20.67,20.62,21.12,20.22,24.38,10.30,20.64,0.03 Cr.,0.14 Lakh,0.89 Lakh,299.91 Cr.,74.98 Cr.
1814,533287,ZEE LEARN LTD.,9.78,0.46,4.94,20 Feb 24 | 04:00 PM,ZEELEARN,T  /,1.00,Consumer Services,9.32,9.78,9.78,9.78,9.78,2.67,9.78,0.55 Cr.,5.61 Lakh,4.56 Lakh,318.92 Cr.,271.08 Cr.
1815,522017,FLUIDOMAT LTD.,613.35,-1.60,-0.26,20 Feb 24 | 04:00 PM,FLUIDOM,X  /,10.00,Capital Goods,614.95,615.05,627.00,609.10,738.80,190.05,617.38,0.12 Cr.,0.02 Lakh,0.06 Lakh,302.20 Cr.,129.94 Cr.
1816,514418,Mangalam Organics Limited,353.40,-0.30,-0.08,20 Feb 24 | 04:00 PM,MANORG,B  /,10.00,Chemicals,353.70,355.65,359.50,351.00,540.05,307.30,354.57,0.06 Cr.,0.02 Lakh,0.02 Lakh,302.67 Cr.,121.07 Cr.
1817,526169,MULTIBASE INDIA LTD.,241.10,1.10,0.46,20 Feb 24 | 04:00 PM,MULTIBASE,X  /,10.00,Chemicals,240.00,244.45,244.50,241.10,294.95,170.10,241.67,0.41 Cr.,0.17 Lakh,0.10 Lakh,304.27 Cr.,76.07 Cr.
1818,543901,Robust Hotels Ltd,183.80,8.75,5.00,20 Feb 24 | 04:00 PM,RHL,T  /,10.00,Consumer Services,175.05,178.00,183.80,178.00,198.00,79.00,183.71,0.82 Cr.,0.45 Lakh,0.10 Lakh,317.82 Cr.,104.88 Cr.
1819,532011,POOJA ENTERTAINMENT AND FILMS LTD.,88.18,1.72,1.99,20 Feb 24 | 04:00 PM,POOJAENT,XT /,10.00,"Media, Entertainment & Publication",86.46,88.18,88.18,88.18,88.31,21.36,88.18,0.06 Cr.,0.06 Lakh,0.06 Lakh,308.66 Cr.,83.34 Cr.
1820,512381,Starteck Finance Ltd,290.45,-14.55,-4.77,20 Feb 24 | 04:00 PM,STARTECK,T  /,10.00,Financial Services,305.00,298.55,298.55,289.75,419.90,103.30,290.39,0.02 Cr.,0.01 Lakh,0.02 Lakh,287.85 Cr.,77.72 Cr.
1821,532934,PPAP Automotive Limited,214.80,-1.00,-0.46,20 Feb 24 | 04:00 PM,PPAP,B  /,10.00,Automobile and Auto Components,215.80,215.80,217.10,213.25,294.70,147.85,214.48,0.09 Cr.,0.04 Lakh,0.03 Lakh,300.72 Cr.,105.25 Cr.
1822,502015,ASI Industries Ltd,33.20,-0.33,-0.98,20 Feb 24 | 04:00 PM,ASIIL,XT /,1.00,Metals & Mining,33.53,34.00,34.00,32.90,40.80,10.55,33.28,0.18 Cr.,0.54 Lakh,1.61 Lakh,299.05 Cr.,80.74 Cr.
1823,504092,INDOKEM LTD.,109.51,1.35,1.25,20 Feb 24 | 04:00 PM,INDOKEM,X  /,10.00,Chemicals,108.16,108.16,112.00,104.06,132.30,83.10,109.10,0.18 Cr.,0.16 Lakh,0.17 Lakh,305.40 Cr.,94.68 Cr.
1824,540901,Praxis Home Retail Ltd,23.00,-1.04,-4.33,20 Feb 24 | 04:00 PM,PRAXIS,T  /,5.00,Consumer Services,24.04,22.87,23.01,22.87,38.19,11.02,23.00,0.00 Cr.,0.02 Lakh,0.11 Lakh,288.00 Cr.,192.96 Cr.
1825,531216,COMFORT INTECH LTD.-$,9.87,0.47,5.00,20 Feb 24 | 04:00 PM,COMFINTE,X  /,1.00,Fast Moving Consumer Goods,9.40,9.87,9.87,9.05,10.17,2.34,9.82,2.01 Cr.,20.43 Lakh,11.51 Lakh,315.78 Cr.,132.63 Cr.
1826,543251,Ravinder Heights Ltd,48.52,-0.43,-0.88,20 Feb 24 | 04:00 PM,RVHL,T  /,1.00,Realty,48.95,49.75,50.49,48.15,63.92,16.97,48.90,0.09 Cr.,0.19 Lakh,0.06 Lakh,297.19 Cr.,74.30 Cr.
1827,532160,Gujarat State Financial Corporation,33.06,-0.56,-1.67,20 Feb 24 | 04:00 PM,GUJSTATFIN,T  /,10.00,Financial Services,33.62,35.30,35.30,31.95,39.96,5.80,33.07,0.24 Cr.,0.73 Lakh,0.63 Lakh,294.61 Cr.,47.14 Cr.
1828,543364,Markolines Pavement Technologies Ltd,158.50,1.75,1.12,20 Feb 24 | 04:00 PM,MARKOLINES,M  /,10.00,Construction,156.75,161.30,164.00,147.20,168.00,101.00,155.61,1.74 Cr.,1.12 Lakh,0.83 Lakh,302.85 Cr.,84.80 Cr.
1829,533007,LGB FORGE LTD.,12.74,0.17,1.35,20 Feb 24 | 04:00 PM,LGBFORGE,B  /,1.00,Automobile and Auto Components,12.57,12.78,12.89,12.54,14.74,7.30,12.71,0.06 Cr.,0.50 Lakh,0.96 Lakh,303.47 Cr.,78.90 Cr.
1830,539574,Sunshine Capital Ltd,233.25,4.55,1.99,20 Feb 24 | 04:00 PM,SCL,XT /,10.00,Financial Services,228.70,233.25,233.25,233.25,233.25,25.80,233.25,0.01 Cr.,0.00 Lakh,0.04 Lakh,303.71 Cr.,285.49 Cr.
