SecurityCode,companyName,currentValue,change,pChange,updatedOn,securityID,group,faceValue,industry,previousClose,previousOpen,dayHigh,dayLow,52weekHigh,52weekLow,weightedAvgPrice,totalTradedValue,totalTradedQuantity,2WeekAvgQuantity,marketCapFull,marketCapFreeFloat
505216,ALFRED HERBERT (INDIA) LTD.,1710,23,1.36,15 Feb 24 | 04:01 PM,ALFREDHE,XT /,10,Financial Services,1687,1747.4,1747.4,1695,1885.75,660.6,1713.88,0.01 Cr.,0.00 Lakh,0.00 Lakh,131.91,29.02 Cr.
530615,GARG FURNACE LTD.,328.65,6.4,1.99,15 Feb 24 | 04:01 PM,GARGFUR,XT /,10,Capital Goods,322.25,328.65,328.65,328.65,328.65,37,328.65,0.07 Cr.,0.02 Lakh,0.04 Lakh,131.75,47.43 Cr.
541152,Goyal Aluminiums Ltd,9.23,0.18,1.99,15 Feb 24 | 04:01 PM,GOYALALUM,T  /,1,Services,9.05,9.1,9.23,9.1,47.55,7.19,9.15,0.04 Cr.,0.47 Lakh,0.73 Lakh,131.74,39.52 Cr.
523248,MACHINO PLASTICS LTD.-$,214,-4.75,-2.17,15 Feb 24 | 04:01 PM,MACPLASQ,X  /,10,Automobile and Auto Components,218.75,223.4,223.4,211,271.2,94,217,0.02 Cr.,0.01 Lakh,0.03 Lakh,131.33,31.52 Cr.
539277,Alstone Textiles (India) Ltd,1.03,-0.02,-1.9,15 Feb 24 | 04:01 PM,ALSTONE,XT /,1,Consumer Services,1.05,1.03,1.03,1.03,1.58,0.54,1.03,0.27 Cr.,26.55 Lakh,24.84 Lakh,131.3,116.86 Cr.
514197,S&T CORPORATION LTD.,41.08,-1.93,-4.49,15 Feb 24 | 04:01 PM,STCORP,X  /,2,Textiles,43.01,44.97,44.97,40.86,60.7,22.33,42.12,0.19 Cr.,0.44 Lakh,0.89 Lakh,130.76,51.00 Cr.
542685,Digicontent Ltd,22.41,-0.58,-2.52,15 Feb 24 | 04:00 PM,DGCONTENT,B  /,2,"Media, Entertainment & Publication",22.99,22.99,23.38,22.01,25.41,13.39,22.68,0.05 Cr.,0.24 Lakh,0.39 Lakh,130.4,43.03 Cr.
530621,Akar Auto Industries Ltd,120.55,-2.05,-1.67,15 Feb 24 | 04:01 PM,AAIL,XT /,5,Automobile and Auto Components,122.6,126,126,117.2,169.7,61.75,119.5,0.10 Cr.,0.08 Lakh,0.06 Lakh,130.05,33.81 Cr.
523672,FLEX FOODS LTD.-$,104.4,-1.45,-1.37,15 Feb 24 | 04:01 PM,FLEXFO,X  /,10,Fast Moving Consumer Goods,105.85,109.8,109.8,103.85,125.5,72.05,105.6,0.07 Cr.,0.07 Lakh,0.21 Lakh,129.98,46.79 Cr.
517429,Athena Global Technologies Ltd-$,92,1.4,1.55,15 Feb 24 | 04:01 PM,ATHENAGLO,X  /,10,Information Technology,90.6,91,92,88.53,103.22,43.2,90.95,0.04 Cr.,0.04 Lakh,0.10 Lakh,129.26,45.24 Cr.
532183,GAYATRI SUGARS LTD.,22.08,0.43,1.99,15 Feb 24 | 04:01 PM,GAYATRI,XT /,10,Fast Moving Consumer Goods,21.65,21.25,22.08,21.25,29.41,2.91,21.85,0.11 Cr.,0.52 Lakh,0.40 Lakh,129.25,43.94 Cr.
530331,PREMCO GLOBAL LTD.-$,391.05,2.65,0.68,15 Feb 24 | 04:01 PM,PREMCO,X  /,10,Textiles,388.4,397,402.4,375.2,563,318.05,392.1,0.08 Cr.,0.02 Lakh,0.08 Lakh,129.23,36.19 Cr.
530723,ASIT C.MEHTA FINANCIAL SERVICES LTD.,156.1,3.15,2.06,15 Feb 24 | 04:01 PM,ASITCFIN,XT /,10,Financial Services,152.95,158.8,160.4,154.3,202.79,86,158.11,0.21 Cr.,0.13 Lakh,0.08 Lakh,128.72,28.32 Cr.
534733,Aerpace Industries Ltd,9.41,0.18,1.95,15 Feb 24 | 04:01 PM,AERPACE,XT /,1,Capital Goods,9.23,9.41,9.41,9.41,9.41,1.07,9.41,0.26 Cr.,2.78 Lakh,4.41 Lakh,128.61,68.16 Cr.
532159,Trescon Ltd,17.74,-0.36,-1.99,15 Feb 24 | 04:01 PM,TRESCON,XT /,10,Realty,18.1,17.74,17.74,17.74,23.15,8.21,17.74,0.00 Cr.,0.02 Lakh,0.07 Lakh,128.59,64.30 Cr.
526773,PRESSURE SENSITIVE SYSTEMS (INDIA) LTD.,8.66,0.76,9.62,15 Feb 24 | 04:01 PM,PRESSURS,X  /,1,Textiles,7.9,8.6,8.69,8.18,13,5.81,8.54,2.92 Cr.,34.26 Lakh,7.42 Lakh,128.48,128.48 Cr.
526211,SURAJ INDUSTRIES LTD.,99.7,1.35,1.37,15 Feb 24 | 04:01 PM,SURJIND,X  /,10,Fast Moving Consumer Goods,98.35,101.95,101.95,96.1,147.8,91.45,98.48,0.02 Cr.,0.02 Lakh,0.05 Lakh,128.07,35.86 Cr.
533029,ALKALI METALS LTD.,125.5,2.25,1.83,15 Feb 24 | 04:01 PM,ALKALI,B  /,10,Chemicals,123.25,126.05,126.15,123.55,163.15,85.25,124.71,0.01 Cr.,0.01 Lakh,0.05 Lakh,127.79,38.34 Cr.
540143,Sagarsoft (India) Ltd,199.1,-4.35,-2.14,15 Feb 24 | 04:01 PM,SAGARSOFT,XT /,10,Information Technology,203.45,203.45,204,198.05,254.7,122.8,200.91,0.06 Cr.,0.03 Lakh,0.04 Lakh,127.27,49.64 Cr.
505712,Him Teknoforge Ltd,161.65,-7.7,-4.55,15 Feb 24 | 04:01 PM,HIMTEK,XT /,2,Automobile and Auto Components,169.35,170.75,174.45,161,211.95,73.01,164.78,0.66 Cr.,0.40 Lakh,0.33 Lakh,127.15,58.49 Cr.
519457,VIRAT CRANE INDUSTRIES LTD.,62.1,-1.07,-1.69,15 Feb 24 | 04:01 PM,VIRATCRA,X  /,10,Fast Moving Consumer Goods,63.17,63.52,66.99,62,74.94,24.4,63.27,0.09 Cr.,0.15 Lakh,0.90 Lakh,126.83,26.63 Cr.
532828,AMD INDUSTRIES LTD.,66.16,-0.01,-0.02,15 Feb 24 | 04:01 PM,AMDIND,T  /,10,Capital Goods,66.17,67.8,67.8,66,97.84,43.6,66.97,0.02 Cr.,0.03 Lakh,0.05 Lakh,126.81,41.85 Cr.
524174,KESAR PETROPRODUCTS LTD.,13.08,0.25,1.95,15 Feb 24 | 04:01 PM,KESARPE,XT /,1,Chemicals,12.83,12.83,13.08,12.83,14.17,4.55,12.94,0.12 Cr.,0.96 Lakh,1.04 Lakh,126.45,45.52 Cr.
512597,Keynote Financial Services Ltd,180.1,-10.2,-5.36,15 Feb 24 | 04:01 PM,KEYFINSERV,B  /,10,Financial Services,190.3,188.05,193,180.1,214.95,78,184.86,0.16 Cr.,0.08 Lakh,0.20 Lakh,126.4,53.09 Cr.
503663,Tilak Ventures Ltd,5.66,-0.07,-1.22,15 Feb 24 | 04:01 PM,TILAK,X  /,1,Financial Services,5.73,5.79,5.83,5.45,7,2.93,5.65,0.50 Cr.,8.81 Lakh,10.49 Lakh,126.13,55.50 Cr.
532324,CINEVISTA LTD.,21.91,0.93,4.43,15 Feb 24 | 04:01 PM,CINEVISTA,B  /,2,"Media, Entertainment & Publication",20.98,20.98,22.45,20.07,24.4,9,21.59,0.21 Cr.,0.97 Lakh,0.63 Lakh,125.84,40.27 Cr.
540728,Sayaji Industries Ltd,198.85,-0.15,-0.08,15 Feb 24 | 04:01 PM,SAYAJIIND,X  /,5,Fast Moving Consumer Goods,199,200,200.05,198.85,232,140,199.82,0.01 Cr.,0.00 Lakh,0.01 Lakh,125.67,27.65 Cr.
532262,TCI INDUSTRIES LTD.,1400,40,2.94,15 Feb 24 | 04:01 PM,TCIIND,X  /,10,Services,1360,1350,1400,1350,1510,992,1387.94,0.01 Cr.,0.00 Lakh,0.00 Lakh,125.55,38.92 Cr.
524412,AAREY DRUGS & PHARMACEUTICALS LTD.,49.4,1.49,3.11,15 Feb 24 | 04:01 PM,AAREYDRUGS,T  /,10,Healthcare,47.91,48.87,50.3,48,68,21.9,49.96,0.16 Cr.,0.32 Lakh,0.10 Lakh,125.4,62.70 Cr.
505827,SNL BEARINGS LTD.,347.1,0.85,0.25,15 Feb 24 | 04:01 PM,SNL,X  /,10,Automobile and Auto Components,346.25,369,369,345,423.6,239.7,347.75,0.14 Cr.,0.04 Lakh,0.03 Lakh,125.36,32.59 Cr.
526027,CUBEX TUBINGS LTD.,87.39,1.71,2,15 Feb 24 | 04:01 PM,CUBEXTUB,T  /,10,Capital Goods,85.68,87.39,87.39,87.39,87.39,24.6,87.39,0.02 Cr.,0.03 Lakh,0.06 Lakh,125.13,70.07 Cr.
531080,SHRI KRISHNA DEVCON LTD.,44.66,-0.91,-2,15 Feb 24 | 04:01 PM,SHRIKRISH,XT /,10,Realty,45.57,44.66,44.66,44.66,62.32,18.3,44.66,0.01 Cr.,0.02 Lakh,0.00 Lakh,125.05,56.27 Cr.
524582,TIRUPATI STARCH & CHEMICALS LTD.,153.9,-3.1,-1.97,15 Feb 24 | 04:01 PM,TIRUSTA,XT /,10,Fast Moving Consumer Goods,157,156.5,156.5,153.9,165.05,58.5,154.14,0.00 Cr.,0.00 Lakh,0.04 Lakh,124.53,39.85 Cr.
523842,Super Tannery Limited,11.49,-0.11,-0.95,15 Feb 24 | 04:01 PM,SUPTANERY,X  /,1,Consumer Durables,11.6,11.97,11.97,11.2,12.8,5.45,11.44,0.21 Cr.,1.87 Lakh,4.16 Lakh,124.06,47.14 Cr.
544059,Shanti Spintex Ltd,73,1.55,2.17,15 Feb 24 | 04:00 PM,SHANTIDENM,M  / S&P BSE SME IPO,10,Textiles,71.45,71.99,73,71.99,96.92,70.12,72.36,0.26 Cr.,0.36 Lakh,0.41 Lakh,123.28,23.42 Cr.
500322,PANYAM CEMENTS & MINERAL INDUSTRIES LTD.,153.65,3,1.99,15 Feb 24 | 04:01 PM,PANCM,XT /,10,Construction Materials,150.65,153.65,153.65,153.65,153.65,11.32,153.65,0.00 Cr.,0.00 Lakh,0.03 Lakh,123.25,6.16 Cr.
535205,Mystic Electronics Ltd,8.52,-0.44,-4.91,15 Feb 24 | 04:01 PM,MYSTICELE,XT /,10,Services,8.96,8.52,8.52,8.52,9.9,2.17,8.52,0.02 Cr.,0.23 Lakh,0.48 Lakh,123.17,81.29 Cr.
506530,KEMP & COMPANY LTD.,1140,45.65,4.17,15 Feb 24 | 04:01 PM,KEMP,X  /,10,Services,1094.35,1139.95,1140,1139.95,1160,672.6,1139.99,0.00 Cr.,0.00 Lakh,0.00 Lakh,123.14,35.71 Cr.
519455,NARBADA GEMS AND JEWELLERY LTD.,58.2,9.7,20,15 Feb 24 | 04:01 PM,NARBADA,X  /,10,Consumer Durables,48.5,58.2,58.2,58.2,72.88,38.8,58.2,0.18 Cr.,0.32 Lakh,0.04 Lakh,123.14,30.78 Cr.
533540,TREE HOUSE EDUCATION & ACCESSORIES LTD.,29,-1.14,-3.78,15 Feb 24 | 04:01 PM,TREEHOUSE,B  /,10,Consumer Services,30.14,28.64,29.31,28.64,31.72,10.35,28.72,0.17 Cr.,0.59 Lakh,0.32 Lakh,122.7,96.93 Cr.
507474,KOTHARI FERMENTATION & BIOCHEM LTD.,81.7,0,0,15 Feb 24 | 04:01 PM,KFBL,X  /,10,Fast Moving Consumer Goods,81.7,81.7,84,80,105,38.26,81.1,0.03 Cr.,0.04 Lakh,0.14 Lakh,122.55,30.64 Cr.
530175,ODYSSEY TECHNOLOGIES LTD.-$,77.4,1.29,1.69,15 Feb 24 | 04:01 PM,ODYSSEY,X  /,10,Information Technology,76.11,79.45,79.45,75,103.85,41.6,77.21,0.05 Cr.,0.06 Lakh,0.15 Lakh,122.35,53.83 Cr.
543515,Sunrise Efficient Marketing Ltd,122.05,8.4,7.39,15 Feb 24 | 04:00 PM,SEML,M  /,10,Services,113.65,125,129.4,120.95,155,101.9,123.9,4.77 Cr.,3.85 Lakh,0.92 Lakh,122.05,34.17 Cr.
519477,CIAN Agro Industries & Infrastructure Ltd,43.53,1.16,2.74,15 Feb 24 | 04:01 PM,CIANAGRO,X  /,10,Fast Moving Consumer Goods,42.37,44.48,44.48,41.81,56.24,32.7,42.87,0.00 Cr.,0.01 Lakh,0.23 Lakh,121.82,38.98 Cr.
506734,MYSORE PETRO CHEMICALS LTD.-$,184.7,1.9,1.04,15 Feb 24 | 04:01 PM,MYSORPETRO,X  /,10,Chemicals,182.8,186.5,192,178,235,105,186.72,0.44 Cr.,0.23 Lakh,0.07 Lakh,121.6,30.40 Cr.
538546,Bansal Roofing Products Ltd,92.2,0.22,0.24,15 Feb 24 | 04:01 PM,BRPL,B  /,10,Capital Goods,91.98,93.82,94,91,129,54,91.93,0.17 Cr.,0.18 Lakh,0.80 Lakh,121.55,32.82 Cr.
533048,Teamo Productions HQ Ltd,1.41,0.06,4.44,15 Feb 24 | 04:01 PM,TPHQ,T  /,1,Construction,1.35,1.41,1.41,1.41,3.83,0.53,1.41,0.13 Cr.,9.23 Lakh,15.96 Lakh,121.43,71.64 Cr.
506605,POLYCHEM LTD.,2990,16.65,0.56,15 Feb 24 | 04:01 PM,POLYCHEM,X  /,10,Chemicals,2973.35,2999.4,2999.4,2880,3340,841,2935.11,0.02 Cr.,0.00 Lakh,0.00 Lakh,120.81,50.74 Cr.
540648,Palash Securities Ltd,120.7,-1.6,-1.31,15 Feb 24 | 04:01 PM,PALASHSECU,B  /,10,Fast Moving Consumer Goods,122.3,120,124.9,120,164,87.2,122.37,0.03 Cr.,0.03 Lakh,0.02 Lakh,120.74,33.81 Cr.
523676,GOLKUNDA DIAMONDS & JEWELLERY LTD.,172.95,0.2,0.12,15 Feb 24 | 04:01 PM,GOLKUNDIA,XT /,10,Consumer Durables,172.75,171,180.9,170.1,275,85.65,173.41,0.12 Cr.,0.07 Lakh,0.12 Lakh,120.44,22.88 Cr.
513566,NOVA IRON & STEEL LTD.,33.25,1.44,4.53,15 Feb 24 | 04:01 PM,NOVIS,XT /,10,Capital Goods,31.81,32.5,33.4,32.3,39.69,7.91,33.25,0.09 Cr.,0.27 Lakh,0.20 Lakh,120.16,36.05 Cr.
514402,Eco Hotels And Resorts Ltd,40.22,0.78,1.98,15 Feb 24 | 04:01 PM,ECOHOTELS,XT /,10,Consumer Services,39.44,40.22,40.22,40.22,46.44,15.47,40.22,0.21 Cr.,0.53 Lakh,0.22 Lakh,120.15,9.61 Cr.
526193,ROYAL CUSHION VINYL PRODUCTS LTD.-$,32.83,-0.01,-0.03,15 Feb 24 | 04:01 PM,ROYALCU,XT /,10,Consumer Durables,32.84,31.21,33.98,31.21,42.73,8.18,32.09,0.01 Cr.,0.04 Lakh,0.10 Lakh,120.12,40.84 Cr.
533576,VASWANI INDUSTRIES LTD.,39.86,6.35,18.95,15 Feb 24 | 04:01 PM,VASWANI,B  /,10,Metals & Mining,33.51,34,40.21,34,40.21,18,39.14,0.79 Cr.,2.01 Lakh,0.56 Lakh,119.58,50.22 Cr.
509009,AuSom Enterprise Limited,87.5,-5.23,-5.64,15 Feb 24 | 04:01 PM,AUSOMENT,B  /,10,Services,92.73,87,94.45,87,104.4,51.4,90.72,0.05 Cr.,0.05 Lakh,0.19 Lakh,119.21,30.99 Cr.
531802,PRERNA INFRABUILD LTD.,32.98,-0.36,-1.08,15 Feb 24 | 04:01 PM,PRERINFRA,X  /,10,Realty,33.34,33.5,33.7,32.5,38.8,19.79,32.94,0.21 Cr.,0.63 Lakh,1.43 Lakh,119.15,40.51 Cr.
533001,SOMI CONVEYOR BELTINGS LTD.,100.95,1.95,1.97,15 Feb 24 | 04:01 PM,SOMICONVEY,T  /,10,Capital Goods,99,100.95,100.95,100.95,116.59,33,100.95,0.06 Cr.,0.06 Lakh,0.02 Lakh,118.92,48.76 Cr.
532219,ENERGY DEVELOPMENT COMPANY LTD.,25.03,-0.51,-2,15 Feb 24 | 04:01 PM,ENERGYDEV,T  /,10,Power,25.54,25.03,25.03,25.03,36.69,13.65,25.03,0.02 Cr.,0.09 Lakh,0.08 Lakh,118.89,49.93 Cr.
532053,WALLFORT FINANCIAL SERVICES LTD.,122.5,-5.8,-4.52,15 Feb 24 | 04:01 PM,WALLFORT,XT /,10,Financial Services,128.3,132,132,121.9,148.9,44.12,124.77,0.14 Cr.,0.11 Lakh,0.05 Lakh,118.67,29.67 Cr.
543911,Atal Realtech Ltd,15.93,-0.05,-0.31,15 Feb 24 | 04:00 PM,ATALREAL,B  /,2,Realty,15.98,16.12,16.12,15.51,30.79,11.65,15.91,0.17 Cr.,1.06 Lakh,2.55 Lakh,117.9,60.13 Cr.
523116,SANCO TRANS LTD.,654,20.9,3.3,15 Feb 24 | 04:01 PM,SANCTRN,X  /,10,Services,633.1,615.2,660,615.2,831.35,575.25,638.81,0.02 Cr.,0.00 Lakh,0.01 Lakh,117.72,30.61 Cr.
530139,KREON FINNANCIAL SERVICES LTD.,58.21,-1.18,-1.99,15 Feb 24 | 04:01 PM,KREONFIN,XT /,10,Financial Services,59.39,58.21,58.21,58.21,68.98,32.8,58.21,0.00 Cr.,0.01 Lakh,0.06 Lakh,117.71,29.43 Cr.
540097,Visco Trade Associates Ltd,244.35,4.75,1.98,15 Feb 24 | 04:01 PM,VISCO,XT /,10,Financial Services,239.6,244.35,244.35,244.35,245,67,244.35,0.21 Cr.,0.09 Lakh,0.01 Lakh,117.36,41.07 Cr.
511571,SOM DATT FINANCE CORPORATION LTD.,117,3,2.63,15 Feb 24 | 04:01 PM,SODFC,X  /,10,Financial Services,114,118,118,110.55,274.3,84.93,115.5,0.05 Cr.,0.04 Lakh,0.10 Lakh,117.09,36.30 Cr.
505590,SVP Global Textiles Ltd,9.25,0.02,0.22,15 Feb 24 | 04:01 PM,SVPGLOB,T  /,1,Textiles,9.23,9.05,9.29,9.01,31.3,7.44,9.08,0.02 Cr.,0.20 Lakh,0.62 Lakh,117.01,55.00 Cr.
500028,ATV PROJECTS INDIA LTD.,22,0.98,4.66,15 Feb 24 | 04:01 PM,ATVPR,XT /,10,Capital Goods,21.02,21.33,22.07,20.1,27.65,6.61,21.36,0.09 Cr.,0.44 Lakh,0.75 Lakh,116.86,85.31 Cr.
543671,AAA Technologies Ltd,90.97,-1.78,-1.92,15 Feb 24 | 04:00 PM,AAATECH,T  /,10,Services,92.75,94.45,94.45,90.1,107,42.05,91.47,0.05 Cr.,0.05 Lakh,0.08 Lakh,116.69,32.67 Cr.
531845,Zenith Steel Pipes & Industries Ltd-$,8.2,0.36,4.59,15 Feb 24 | 04:01 PM,ZENITHSTL,T  /,10,Capital Goods,7.84,8,8.23,8,8.7,3.25,8.12,0.25 Cr.,3.13 Lakh,3.02 Lakh,116.67,98.00 Cr.
524218,RESONANCE SPECIALTIES LTD.-$,101,1.65,1.66,15 Feb 24 | 04:01 PM,RESONANCE,X  /,10,Chemicals,99.35,99.9,103.45,99.85,133.45,69.8,100.88,0.09 Cr.,0.09 Lakh,0.15 Lakh,116.59,46.64 Cr.
544091,Qualitek Labs Ltd,158,0.45,0.29,15 Feb 24 | 04:00 PM,QLL,M  / S&P BSE SME IPO,10,Services,157.55,159,162,153.4,199.5,142,158.22,0.32 Cr.,0.20 Lakh,1.55 Lakh,116.48,31.45 Cr.
537292,Agri- Tech (India) Ltd,195.85,6.2,3.27,15 Feb 24 | 04:01 PM,AGRITECH,B  /,10,Fast Moving Consumer Goods,189.65,196,197,192.75,262.05,85.9,196.41,0.02 Cr.,0.01 Lakh,0.02 Lakh,116.33,80.27 Cr.
530689,Lykis Limited,59.93,-0.09,-0.15,15 Feb 24 | 04:01 PM,LYKISLTD,X  /,10,Services,60.02,62.39,62.39,59.5,135.95,53.6,60.81,0.18 Cr.,0.30 Lakh,1.96 Lakh,116.12,38.32 Cr.
507598,Kovilpatti Lakshmi Roller Flour Mills Ltd,209,9.95,5,15 Feb 24 | 04:01 PM,KLRFM,X  /,10,Fast Moving Consumer Goods,199.05,203.05,213.9,201,299,86.5,206.65,0.13 Cr.,0.06 Lakh,0.30 Lakh,115.82,48.64 Cr.
532057,ABHINAV CAPITAL SERVICES LTD.,167,-4.25,-2.48,15 Feb 24 | 04:01 PM,ABHICAP,X  /,10,Financial Services,171.25,171.25,190,160.45,195,68.3,177.75,0.08 Cr.,0.04 Lakh,0.03 Lakh,115.64,33.54 Cr.
533638,Flexituff Ventures International Ltd,42.99,3.01,7.53,15 Feb 24 | 04:01 PM,FLEXITUFF,B  /,10,Textiles,39.98,41.5,42.99,40.75,57.97,23.73,41.85,0.02 Cr.,0.04 Lakh,0.05 Lakh,115.57,71.65 Cr.
538964,Mercury Laboratories Ltd,958.7,33.7,3.64,15 Feb 24 | 04:01 PM,MERCURYLAB,XT /,10,Healthcare,925,930,958.7,881.15,1303,510.3,920.04,0.03 Cr.,0.00 Lakh,0.01 Lakh,115.04,23.01 Cr.
590103,Nippon India ETF Nifty 50 BeES,242.54,0.97,0.4,15 Feb 24 | 04:00 PM,NIFTYBEES,B  /,1,Financial Services,241.57,241.73,243,241.15,256.3,184.55,242.16,10.51 Cr.,4.34 Lakh,2.38 Lakh,114.9,#NAME?
524136,PEE CEE COSMA SOPE LTD.,432.65,20.6,5,15 Feb 24 | 04:01 PM,PCCOSMA,X  /,10,Fast Moving Consumer Goods,412.05,432,432.65,432,510,86.05,432.52,0.57 Cr.,0.13 Lakh,0.17 Lakh,114.49,27.48 Cr.
505075,SETCO AUTOMOTIVE LTD.,8.53,-0.15,-1.73,15 Feb 24 | 04:01 PM,SETCO,T  /,2,Automobile and Auto Components,8.68,8.67,8.67,8.53,10.12,4.72,8.64,0.00 Cr.,0.06 Lakh,0.34 Lakh,114.1,45.64 Cr.
541303,Akshar Spintex Ltd,3.8,0.18,4.97,15 Feb 24 | 04:01 PM,AKSHAR,T  /,1,Textiles,3.62,3.8,3.8,3.55,8.4,3.55,3.79,0.41 Cr.,10.86 Lakh,7.84 Lakh,114,59.28 Cr.
521097,AMARJOTHI SPINNING MILLS LTD.,168.55,-0.9,-0.53,15 Feb 24 | 04:01 PM,AMARJOTHI,X  /,10,Textiles,169.45,169.45,170,167,208,148.05,168.45,0.05 Cr.,0.03 Lakh,0.08 Lakh,113.77,42.10 Cr.
532455,SHALIMAR WIRES INDUSTRIES LTD.,26.58,0.74,2.86,15 Feb 24 | 04:01 PM,SHALIWIR,X  /,2,Textiles,25.84,26.36,27.25,25.1,30.3,9.51,26.34,0.04 Cr.,0.17 Lakh,0.33 Lakh,113.64,38.64 Cr.
530125,SAMRAT PHARMACHEM LTD.-$,366.8,-7.15,-1.91,15 Feb 24 | 04:01 PM,SAMRATPH,X  /,10,Healthcare,373.95,358,372.95,358,604.3,332,362.95,0.50 Cr.,0.14 Lakh,0.06 Lakh,113.33,57.80 Cr.
590107,Kotak Nifty PSU Bank ETF,712.44,24.71,3.59,15 Feb 24 | 04:00 PM,KOTAKPSUBK,B  /,10,Financial Services,687.73,689.61,714.99,689.61,714.99,350.05,703.45,0.10 Cr.,0.01 Lakh,0.22 Lakh,113.09,#NAME?
512493,GARNET INTERNATIONAL LTD.,57.57,1.11,1.97,15 Feb 24 | 04:01 PM,GARNETINT,XT /,10,Financial Services,56.46,56.46,57.98,56.46,76,39,57.56,0.02 Cr.,0.03 Lakh,0.26 Lakh,113.04,58.78 Cr.
524288,AIMCO PESTICIDES LTD.,117.9,0,0,15 Feb 24 | 04:01 PM,AIMCOPEST,X  /,10,Chemicals,117.9,117.75,120.95,116.7,145,97,118.23,0.05 Cr.,0.04 Lakh,0.16 Lakh,112.98,53.10 Cr.
524396,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,69.4,1.05,1.54,15 Feb 24 | 04:01 PM,BIOFILCHEM,B  /,10,Healthcare,68.35,73.49,73.49,69.36,78.8,35.14,70.49,0.09 Cr.,0.13 Lakh,0.20 Lakh,112.94,59.86 Cr.
531609,KG PETROCHEM LTD.,215.8,1.95,0.91,15 Feb 24 | 04:01 PM,KGPETRO,X  /,10,Textiles,213.85,213,219.2,204,241,174,209.88,0.01 Cr.,0.00 Lakh,0.00 Lakh,112.67,28.17 Cr.
540146,Aditya Consumer Marketing Ltd,76.9,-0.09,-0.12,15 Feb 24 | 04:01 PM,ACML,M  /,10,Consumer Services,76.99,76.9,76.9,76.9,92.9,44.5,76.9,0.01 Cr.,0.01 Lakh,0.30 Lakh,112.53,50.64 Cr.
526971,DHOOT INDUSTRIAL FINANCE LTD.,177.6,8.45,5,15 Feb 24 | 04:01 PM,DHOOTIN,XT /,10,Services,169.15,177.6,177.6,177.6,189.95,52.5,177.6,0.03 Cr.,0.02 Lakh,0.04 Lakh,112.21,34.78 Cr.
532123,BSEL Algo Ltd,13.56,0.64,4.95,15 Feb 24 | 04:01 PM,BSELALGO,X  /,10,Realty,12.92,13.15,13.56,13.15,19.74,4.7,13.47,0.81 Cr.,5.98 Lakh,7.76 Lakh,112.03,94.10 Cr.
534063,FUTURISTIC SOLUTIONS LTD.,106.93,5.09,5,15 Feb 24 | 04:01 PM,FUTSOL,XT /,10,Financial Services,101.84,102,106.93,102,129.1,30.45,105.77,0.01 Cr.,0.01 Lakh,0.01 Lakh,111.99,34.72 Cr.
530357,KBS INDIA LIMITED,10.31,0.04,0.39,15 Feb 24 | 04:01 PM,KBSINDIA,XT /,1,Financial Services,10.27,10.45,10.78,10.16,14.37,5.82,10.37,0.03 Cr.,0.24 Lakh,0.85 Lakh,111.57,79.21 Cr.
537326,Chemtech Industrial Valves Ltd,97.06,1.9,2,15 Feb 24 | 04:01 PM,CHEMTECH,XT /,10,Capital Goods,95.16,97.06,97.06,97.06,97.06,11.4,97.06,0.06 Cr.,0.07 Lakh,0.91 Lakh,111.5,34.56 Cr.
517258,PRECISION ELECTRONICS LTD.,80.43,3.83,5,15 Feb 24 | 04:01 PM,PRECISIO,XT /,10,Capital Goods,76.6,80.43,80.43,80.43,80.43,27.62,80.43,0.02 Cr.,0.03 Lakh,0.06 Lakh,111.38,54.58 Cr.
542934,Chandra Bhagat Pharma Ltd,147.5,9.85,7.16,14 Feb 24 | 04:00 PM,CBPL,M  /,10,Healthcare,137.65,147.5,147.5,147.5,160,90.25,147.5,0.06 Cr.,0.04 Lakh,0.04 Lakh,111.29,34.50 Cr.
526137,SHETRON LTD.,123.5,3.55,2.96,15 Feb 24 | 04:01 PM,SHETR,X  /,10,Capital Goods,119.95,122.75,123.5,119.2,145,50.25,122.37,0.06 Cr.,0.05 Lakh,0.17 Lakh,111.19,40.03 Cr.
507910,FIBERWEB (INDIA) LTD.,38.4,1.92,5.26,15 Feb 24 | 04:01 PM,FIBERWEB,B  /,10,Textiles,36.48,36.99,39.75,36.9,45.11,27.17,37.92,0.25 Cr.,0.66 Lakh,0.33 Lakh,110.56,59.70 Cr.
530545,COSCO (INDIA) LTD.-$,265,7.45,2.89,15 Feb 24 | 04:01 PM,COSCO,X  /,10,Consumer Durables,257.55,265,276,256.15,310,145,268.17,0.08 Cr.,0.03 Lakh,0.04 Lakh,110.27,26.46 Cr.
532212,ARCHIES LTD.,32.63,0.25,0.77,15 Feb 24 | 04:01 PM,ARCHIES,B  /,2,Consumer Durables,32.38,32.21,33.18,32.21,37.65,15.65,32.74,0.02 Cr.,0.06 Lakh,0.44 Lakh,110.22,40.78 Cr.
507828,Ansal Housing Ltd-$,15.81,-0.83,-4.99,15 Feb 24 | 04:01 PM,ANSALHSG,XT /,10,Realty,16.64,15.81,15.81,15.81,22.72,2.76,15.81,0.27 Cr.,1.69 Lakh,4.29 Lakh,110.09,80.37 Cr.
